Station name,Victoria Bridge - Old
Station number,"730507"
External number,---
River,River Kent
Operator,---
NGR,SD5179193065
Easting,"351791"
Northing,"493065"
Parameter-name,SG [Stage]
Parameter Type,Stage
Time series name,tsm(CLA/730507/SG/15m.Cmd.RelAbs.P);Round(3)
Time series unit,m
Time level,High-resolution
Time series type,Other
Equidistant time series,yes
Time series value distance,15 minute
Time series quality,Production
Time series measuring method,---
Period of record in file: 01/12/2015 00:00:00 to 01/01/2016 00:00:00
Quality code description, G = good; E = estimated; S = suspect; U = unchecked; M = missing; C = complete; I = incomplete; Ed = edited; WR = within rating; NR = no rating; EX> = extrapolated upper part; EX< = extrapolated lower part; BL> = beyond upper limit; BL< = beyond lower limit; MH = weir modular (head); NH = weir non modular (head); EH = weir extremely non modular (head); MT = weir modular (tail); NT = weir non modular (tail); ET = weir extremely non modular (tail); MC = weir modular (crest); NC = weir non modular (crest); EC = weir extremely non modular (crest); -H = weir head only; RAS = rastered time stamp; A = apportioned/interpolated; D = dry; SN = snow; T = trace
Time stamp,Value [m],State of value,Interpolation,Absolute value [mAOD],State of absolute value,Interpolation of absolute value,Tags,Comments
24/12/2015 13:00:00,1.792,G;Ed,102,42.632,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
24/12/2015 13:15:00,1.777,G;Ed,102,42.617,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
24/12/2015 13:30:00,1.764,G;Ed,102,42.604,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
24/12/2015 13:45:00,1.755,G;Ed,102,42.595,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
24/12/2015 14:00:00,1.74,G;Ed,102,42.58,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
24/12/2015 14:15:00,1.724,G;Ed,102,42.564,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
24/12/2015 14:30:00,1.719,G;Ed,102,42.559,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
24/12/2015 14:45:00,1.706,G;Ed,102,42.546,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
24/12/2015 15:00:00,1.699,G;Ed,102,42.539,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
24/12/2015 15:15:00,1.682,G;Ed,102,42.522,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
24/12/2015 15:30:00,1.682,G;Ed,102,42.522,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
24/12/2015 15:45:00,1.672,G;Ed,102,42.512,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
24/12/2015 16:00:00,1.664,G;Ed,102,42.504,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
24/12/2015 16:15:00,1.652,G;Ed,102,42.492,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
24/12/2015 16:30:00,1.65,G;Ed,102,42.49,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
24/12/2015 16:45:00,1.644,G;Ed,102,42.484,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
24/12/2015 17:00:00,1.643,G;Ed,102,42.483,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
24/12/2015 17:15:00,1.628,G;Ed,102,42.468,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
24/12/2015 17:30:00,1.628,G;Ed,102,42.468,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
24/12/2015 17:45:00,1.621,G;Ed,102,42.461,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
24/12/2015 18:00:00,1.617,G;Ed,102,42.457,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
24/12/2015 18:15:00,1.617,G;Ed,102,42.457,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
24/12/2015 18:30:00,1.61,G;Ed,102,42.45,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
24/12/2015 18:45:00,1.608,G;Ed,102,42.448,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
24/12/2015 19:00:00,1.602,G;Ed,102,42.442,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
24/12/2015 19:15:00,1.6,G;Ed,102,42.44,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
24/12/2015 19:30:00,1.595,G;Ed,102,42.435,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
24/12/2015 19:45:00,1.594,G;Ed,102,42.434,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
24/12/2015 20:00:00,1.592,G;Ed,102,42.432,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
24/12/2015 20:15:00,1.589,G;Ed,102,42.429,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
24/12/2015 20:30:00,1.587,G;Ed,102,42.427,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
24/12/2015 20:45:00,1.587,G;Ed,102,42.427,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
24/12/2015 21:00:00,1.582,G;Ed,102,42.422,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
24/12/2015 21:15:00,1.584,G;Ed,102,42.424,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
24/12/2015 21:30:00,1.581,G;Ed,102,42.421,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
24/12/2015 21:45:00,1.578,G;Ed,102,42.418,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
24/12/2015 22:00:00,1.577,G;Ed,102,42.417,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
24/12/2015 22:15:00,1.575,G;Ed,102,42.415,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
24/12/2015 22:30:00,1.572,G;Ed,102,42.412,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
24/12/2015 22:45:00,1.571,G;Ed,102,42.411,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
24/12/2015 23:00:00,1.573,G;Ed,102,42.413,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
24/12/2015 23:15:00,1.57,G;Ed,102,42.41,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
24/12/2015 23:30:00,1.571,G;Ed,102,42.411,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
24/12/2015 23:45:00,1.567,G;Ed,102,42.407,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
25/12/2015 00:00:00,1.565,G;Ed,102,42.405,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
25/12/2015 00:15:00,1.566,G;Ed,102,42.406,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
25/12/2015 00:30:00,1.564,G;Ed,102,42.404,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
25/12/2015 00:45:00,1.562,G;Ed,102,42.402,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
25/12/2015 01:00:00,1.56,G;Ed,102,42.4,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
25/12/2015 01:15:00,1.561,G;Ed,102,42.401,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
25/12/2015 01:30:00,1.559,G;Ed,102,42.399,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
25/12/2015 01:45:00,1.558,G;Ed,102,42.398,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
25/12/2015 02:00:00,1.557,G;Ed,102,42.397,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
25/12/2015 02:15:00,1.554,G;Ed,102,42.394,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
25/12/2015 02:30:00,1.554,G;Ed,102,42.394,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
25/12/2015 02:45:00,1.552,G;Ed,102,42.392,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
25/12/2015 03:00:00,1.552,G;Ed,102,42.392,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
25/12/2015 03:15:00,1.551,G;Ed,102,42.391,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
25/12/2015 03:30:00,1.55,G;Ed,102,42.39,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
25/12/2015 03:45:00,1.548,G;Ed,102,42.388,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
25/12/2015 04:00:00,1.55,G;Ed,102,42.39,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
25/12/2015 04:15:00,1.548,G;Ed,102,42.388,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
25/12/2015 04:30:00,1.549,G;Ed,102,42.389,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
25/12/2015 04:45:00,1.547,G;Ed,102,42.387,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
25/12/2015 05:00:00,1.547,G;Ed,102,42.387,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
25/12/2015 05:15:00,1.548,G;Ed,102,42.388,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
25/12/2015 05:30:00,1.546,G;Ed,102,42.386,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
25/12/2015 05:45:00,1.547,G;Ed,102,42.387,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
25/12/2015 06:00:00,1.546,G;Ed,102,42.386,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
25/12/2015 06:15:00,1.545,G;Ed,102,42.385,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
25/12/2015 06:30:00,1.542,G;Ed,102,42.382,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
25/12/2015 06:45:00,1.542,G;Ed,102,42.382,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
25/12/2015 07:00:00,1.542,G;Ed,102,42.382,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
25/12/2015 07:15:00,1.54,G;Ed,102,42.38,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
25/12/2015 07:30:00,1.539,G;Ed,102,42.379,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
25/12/2015 07:45:00,1.537,G;Ed,102,42.377,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
25/12/2015 08:00:00,1.536,G;Ed,102,42.376,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
25/12/2015 08:15:00,1.534,G;Ed,102,42.374,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
25/12/2015 08:30:00,1.531,G;Ed,102,42.371,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
25/12/2015 08:45:00,1.532,G;Ed,102,42.372,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
25/12/2015 09:00:00,1.53,G;Ed,102,42.37,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
25/12/2015 09:15:00,1.529,G;Ed,102,42.369,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
25/12/2015 09:30:00,1.529,G;Ed,102,42.369,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
25/12/2015 09:45:00,1.526,G;Ed,102,42.366,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
25/12/2015 10:00:00,1.525,G;Ed,102,42.365,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
25/12/2015 10:15:00,1.523,G;Ed,102,42.363,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
25/12/2015 10:30:00,1.521,G;Ed,102,42.361,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
25/12/2015 10:45:00,1.521,G;Ed,102,42.361,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
25/12/2015 11:00:00,1.52,G;Ed,102,42.36,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
25/12/2015 11:15:00,1.518,G;Ed,102,42.358,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
25/12/2015 11:30:00,1.516,G;Ed,102,42.356,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
25/12/2015 11:45:00,1.516,G;Ed,102,42.356,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
25/12/2015 12:00:00,1.514,G;Ed,102,42.354,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
25/12/2015 12:15:00,1.514,G;Ed,102,42.354,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
25/12/2015 12:30:00,1.512,G;Ed,102,42.352,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
25/12/2015 12:45:00,1.512,G;Ed,102,42.352,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
25/12/2015 13:00:00,1.511,G;Ed,102,42.351,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
25/12/2015 13:15:00,1.518,G;Ed,102,42.358,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
25/12/2015 13:30:00,1.519,G;Ed,102,42.359,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
25/12/2015 13:45:00,1.521,G;Ed,102,42.361,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
25/12/2015 14:00:00,1.521,G;Ed,102,42.361,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
25/12/2015 14:15:00,1.521,G;Ed,102,42.361,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
25/12/2015 14:30:00,1.522,G;Ed,102,42.362,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
25/12/2015 14:45:00,1.525,G;Ed,102,42.365,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
25/12/2015 15:00:00,1.528,G;Ed,102,42.368,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
25/12/2015 15:15:00,1.533,G;Ed,102,42.373,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
25/12/2015 15:30:00,1.54,G;Ed,102,42.38,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
25/12/2015 15:45:00,1.55,G;Ed,102,42.39,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
25/12/2015 16:00:00,1.563,G;Ed,102,42.403,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
25/12/2015 16:15:00,1.585,G;Ed,102,42.425,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
25/12/2015 16:30:00,1.609,G;Ed,102,42.449,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
25/12/2015 16:45:00,1.628,G;Ed,102,42.468,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
25/12/2015 17:00:00,1.649,G;Ed,102,42.489,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
25/12/2015 17:15:00,1.671,G;Ed,102,42.511,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
25/12/2015 17:30:00,1.695,G;Ed,102,42.535,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
25/12/2015 17:45:00,1.729,G;Ed,102,42.569,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
25/12/2015 18:00:00,1.769,G;Ed,102,42.609,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
25/12/2015 18:15:00,1.807,G;Ed,102,42.647,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
25/12/2015 18:30:00,1.843,G;Ed,102,42.683,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
25/12/2015 18:45:00,1.886,G;Ed,102,42.726,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
25/12/2015 19:00:00,1.924,G;Ed,102,42.764,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
25/12/2015 19:15:00,1.964,G;Ed,102,42.804,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
25/12/2015 19:30:00,2.009,G;Ed,102,42.849,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
25/12/2015 19:45:00,2.046,G;Ed,102,42.886,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
25/12/2015 20:00:00,2.088,G;Ed,102,42.928,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
25/12/2015 20:15:00,2.113,G;Ed,102,42.953,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
25/12/2015 20:30:00,2.139,G;Ed,102,42.979,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
25/12/2015 20:45:00,2.15,G;Ed,102,42.99,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
25/12/2015 21:00:00,2.159,G;Ed,102,42.999,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
25/12/2015 21:15:00,2.178,G;Ed,102,43.018,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
25/12/2015 21:30:00,2.187,G;Ed,102,43.027,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
25/12/2015 21:45:00,2.202,G;Ed,102,43.042,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
25/12/2015 22:00:00,2.207,G;Ed,102,43.047,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
25/12/2015 22:15:00,2.208,G;Ed,102,43.048,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
25/12/2015 22:30:00,2.204,G;Ed,102,43.044,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
25/12/2015 22:45:00,2.194,G;Ed,102,43.034,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
25/12/2015 23:00:00,2.181,G;Ed,102,43.021,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
25/12/2015 23:15:00,2.17,G;Ed,102,43.01,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
25/12/2015 23:30:00,2.16,G;Ed,102,43,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
25/12/2015 23:45:00,2.15,G;Ed,102,42.99,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 00:00:00,2.136,G;Ed,102,42.976,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 00:15:00,2.132,G;Ed,102,42.972,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 00:30:00,2.114,G;Ed,102,42.954,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 00:45:00,2.108,G;Ed,102,42.948,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 01:00:00,2.104,G;Ed,102,42.944,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 01:15:00,2.091,G;Ed,102,42.931,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 01:30:00,2.078,G;Ed,102,42.918,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 01:45:00,2.06,G;Ed,102,42.9,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 02:00:00,2.055,G;Ed,102,42.895,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 02:15:00,2.034,G;Ed,102,42.874,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 02:30:00,2.022,G;Ed,102,42.862,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 02:45:00,2.012,G;Ed,102,42.852,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 03:00:00,1.996,G;Ed,102,42.836,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 03:15:00,1.982,G;Ed,102,42.822,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 03:30:00,1.965,G;Ed,102,42.805,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 03:45:00,1.95,G;Ed,102,42.79,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 04:00:00,1.938,G;Ed,102,42.778,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 04:15:00,1.923,G;Ed,102,42.763,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 04:30:00,1.905,G;Ed,102,42.745,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 04:45:00,1.895,G;Ed,102,42.735,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 05:00:00,1.883,G;Ed,102,42.723,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 05:15:00,1.864,G;Ed,102,42.704,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 05:30:00,1.854,G;Ed,102,42.694,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 05:45:00,1.843,G;Ed,102,42.683,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 06:00:00,1.837,G;Ed,102,42.677,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 06:15:00,1.828,G;Ed,102,42.668,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 06:30:00,1.817,G;Ed,102,42.657,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 06:45:00,1.814,G;Ed,102,42.654,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 07:00:00,1.803,G;Ed,102,42.643,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 07:15:00,1.801,G;Ed,102,42.641,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 07:30:00,1.797,G;Ed,102,42.637,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 07:45:00,1.793,G;Ed,102,42.633,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 08:00:00,1.798,G;Ed,102,42.638,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 08:15:00,1.8,G;Ed,102,42.64,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 08:30:00,1.809,G;Ed,102,42.649,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 08:45:00,1.815,G;Ed,102,42.655,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 09:00:00,1.828,G;Ed,102,42.668,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 09:15:00,1.834,G;Ed,102,42.674,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 09:30:00,1.845,G;Ed,102,42.685,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 09:45:00,1.857,G;Ed,102,42.697,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 10:00:00,1.866,G;Ed,102,42.706,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 10:15:00,1.872,G;Ed,102,42.712,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
26/12/2015 10:30:00,1.882,G;Ed,102,42.722,G,102,,vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
